ligand,receptor,species,cell_sender,cell_receiver,co_exp_value,co_exp_number,co_exp_p,lr_score,rt_score,score,type,all_pair_mean,sender_receiver_pair_mean,all_pair_median,sender_receiver_pair_median,p_value
VEGFA,ITGAV,Human,mDCs_A,Fibroblasts,0.16981132075471697,9.0,0.003,0.997,1.0,0.9984988733093293,LRDB,12.136501740601823,13.641019538119368,11.697208666184864,13.645980823819647,0.9999977305467236
PDAP1,PDGFRB,Human,mDCs_A,Fibroblasts,0.20754716981132076,11.0,0.0,1.0,0.9999916569966325,0.9999958284896155,LRDB,12.506815914104143,14.446226607861446,12.04391899831134,14.079579376807398,0.9999999805447065
PDGFC,PDGFRB,Human,mDCs_A,Fibroblasts,0.05660377358490566,3.0,0.004,0.996,0.9999916569966325,0.997993832830968,LRDB,12.548544764520997,15.026243458260817,11.988786747023463,14.43350422081376,0.9999768461823629
PDGFB,PDGFRB,Human,mDCs_A,Fibroblasts,0.16981132075471697,9.0,0.0,1.0,0.9999916569966325,0.9999958284896155,LRDB,12.639199096274467,13.96661841370582,12.123732162631605,13.789590156678354,0.9995757821834312
HBEGF,PRLR,Human,mDCs_A,Fibroblasts,0.11320754716981132,6.0,0.0,1.0,0.9995924250463317,0.9997961917542654,LRDB,12.066936388321633,13.22938089997113,11.481595498089721,13.131759937785954,0.9994067898007146
ADAM10,GPNMB,Human,mDCs_A,Fibroblasts,0.3018867924528302,16.0,0.0,1.0,1.0,1.0,LRDB,12.588847109444671,15.122186683317999,12.081704758600617,15.08164607117292,1.0
ADAM10,CD44,Human,mDCs_A,Fibroblasts,0.1509433962264151,8.0,0.031,0.969,0.7429627821935743,0.8484874400635365,LRDB,12.104165146136372,10.756066617330811,11.761562762283473,10.227051782327733,9.541560377601557e-05
SPP1,CD44,Human,mDCs_A,Fibroblasts,0.1509433962264151,8.0,0.009,0.991,0.7429627821935743,0.8580653338492542,LRDB,11.56324210730094,14.332341380546785,11.242191681121147,13.886703919648744,0.9999999997227275
VIM,CD44,Human,mDCs_A,Fibroblasts,0.1509433962264151,8.0,0.011,0.989,0.7429627821935743,0.8571990384907375,LRDB,12.377883103795416,14.558658024048132,12.027014608052646,14.104837647387791,0.999999975184103
ADAM10,AXL,Human,mDCs_A,Fibroblasts,0.32075471698113206,17.0,0.0,1.0,0.9997137550087162,0.9998568672608675,LRDB,12.110653039779407,12.240155814977756,11.702502467142532,11.911712144028078,0.27914535012278474
GAS6,AXL,Human,mDCs_A,Fibroblasts,0.1320754716981132,7.0,0.0,1.0,0.9997137550087162,0.9998568672608675,LRDB,12.150281460740036,15.235775401501167,11.91257056206561,13.690465330631067,0.9999939583764818
ANOS1,FGFR1,Human,mDCs_A,Fibroblasts,0.07547169811320754,4.0,0.0,1.0,1.0,1.0,LRDB,12.65242668638681,13.921305933651686,12.145759786639431,14.063506288817162,0.9967942579867938
WNT5A,FZD1,Human,mDCs_A,Fibroblasts,0.1509433962264151,8.0,0.0,1.0,0.8208695067177145,0.906018491377364,LRDB,12.559270903584995,14.226770371323294,12.065361781127919,13.896683959542926,0.9999571546923954
WNT5A,FZD4,Human,mDCs_A,Fibroblasts,0.05660377358490566,3.0,0.001,0.999,0.6601079863934054,0.8120639620171628,LRDB,12.828664094805339,10.859827513065495,12.366776618153407,10.287045254006392,0.0010648173245423806
WNT5A,FZD7,Human,mDCs_A,Fibroblasts,0.16981132075471697,9.0,0.0,1.0,0.9862799802528331,0.9931162974459905,LRDB,12.414410053844874,13.442658420644785,11.81575825382115,13.183123499453485,0.9817320903299716
WNT5A,FZD3,Human,mDCs_A,Fibroblasts,0.11320754716981132,6.0,0.0,1.0,0.7959888103428354,0.8921820500003547,LRDB,12.330669435405158,13.151014607419365,11.933560617269382,13.041281270085307,0.8640820803490157
WNT5A,FZD8,Human,mDCs_A,Fibroblasts,0.05660377358490566,3.0,0.002,0.998,0.6601079863934054,0.8116574218354802,LRDB,12.398596998034824,10.859827513065495,12.012131121279111,10.287045254006392,0.0036706140886723928
WNT5A,FZD2,Human,mDCs_A,Fibroblasts,0.05660377358490566,3.0,0.0,1.0,0.7416874774528204,0.8612127945245707,LRDB,12.634287794667893,15.025622230072527,11.993942962164427,14.748126375613941,0.9997471527492171
APP,NCSTN,Human,mDCs_A,Fibroblasts,0.32075471698113206,17.0,0.0,1.0,0.9914327295998059,0.9957071505215808,LRDB,12.271283823549075,14.340609962903775,11.914390405722015,14.218732412554328,0.9999999999965848
PSEN1,NCSTN,Human,mDCs_A,Fibroblasts,0.09433962264150944,5.0,0.016,0.984,0.9914327295998059,0.9877093732096547,LRDB,12.117773415665738,14.350793544725695,11.790183894473593,13.601473425261027,0.9998265234712278
GNAI2,EDNRA,Human,mDCs_A,Fibroblasts,0.16981132075471697,9.0,0.0,1.0,0.6596380402326217,0.8121810390748,LRDB,12.520721961217703,14.553288181773095,12.124809414955227,14.192283387453324,0.9999999613805683
GNAI2,F2R,Human,mDCs_A,Fibroblasts,0.4528301886792453,24.0,0.0,1.0,0.6895612378764906,0.830398240530705,LRDB,12.562588186142666,14.310351861478068,12.062376176261958,14.283613165933625,0.9999999999999998
AGTRAP,RACK1,Human,mDCs_A,Fibroblasts,0.11320754716981132,6.0,0.013,0.987,0.9999999999999998,0.9934787365615833,LRDB,12.15401785648654,9.588478549666256,11.7791804191689,8.537039526760868,9.746618403770797e-08
GHRL,PTGER3,Human,mDCs_A,Fibroblasts,0.03773584905660377,2.0,0.0,1.0,0.7248115878073794,0.8513586716580618,LRDB,12.517930622694465,14.063596668422461,11.90946308534642,15.797517149020255,0.9577858857105451
SEMA4A,PLXNB2,Human,mDCs_A,Fibroblasts,0.07547169811320754,4.0,0.008,0.992,0.9394509130501046,0.9653679639110176,LRDB,12.088324073899228,15.322578062964578,11.658366994595909,14.740893327028505,0.9999954216864103
SEMA4D,PLXNB2,Human,mDCs_A,Fibroblasts,0.1320754716981132,7.0,0.001,0.999,0.9394509130501046,0.96876801254844,LRDB,12.064988371664137,14.954957474281638,11.663213772400741,14.748126375613941,0.999999999999158
RTN4,NGFR,Human,mDCs_A,Fibroblasts,0.09433962264150944,5.0,0.0,1.0,0.9548247224709393,0.9771513303838558,LRDB,13.251930307560416,11.63887459538164,12.950002651132696,11.888304241242935,0.000718615045609965
APP,NGFR,Human,mDCs_A,Fibroblasts,0.05660377358490566,3.0,0.006,0.994,0.9548247224709393,0.9742154659704976,LRDB,13.038036229077122,14.1555834763485,12.766691911587074,14.39226644760943,0.9977109846206735
MFNG,NOTCH2,Human,mDCs_A,Fibroblasts,0.05660377358490566,3.0,0.001,0.999,0.9999985540058273,0.9994991523017023,LRDB,12.813859566844293,13.803109760791234,12.646487159727648,13.133770535014358,0.8370938029784287
PSEN1,NOTCH2,Human,mDCs_A,Fibroblasts,0.05660377358490566,3.0,0.032,0.968,0.9999985540058273,0.9838691987645719,LRDB,12.099102111828675,14.600777631304757,11.761344910746333,14.003284503364263,0.9996083992956368
ADAM10,NOTCH2,Human,mDCs_A,Fibroblasts,0.22641509433962265,12.0,0.0,1.0,0.9999985540058273,0.9999992770026522,LRDB,12.162794138777333,13.683694019579395,11.76037010362705,13.823744463097926,0.999997390535633
APP,NOTCH2,Human,mDCs_A,Fibroblasts,0.1509433962264151,8.0,0.005,0.995,0.9999985540058273,0.9974961459754108,LRDB,12.21542375461691,14.198700373805885,11.876130585929609,14.075415539631424,0.9999999718562186
PDGFC,PDGFRA,Human,mDCs_A,Fibroblasts,0.05660377358490566,3.0,0.002,0.998,0.9977773687765328,0.9978886781795752,LRDB,12.507119325531253,14.06827035969083,11.961432001073893,13.883560188013371,0.9874059388925038
PDGFB,PDGFRA,Human,mDCs_A,Fibroblasts,0.1320754716981132,7.0,0.0,1.0,0.9977773687765328,0.9988880661898674,LRDB,12.635590497605142,13.916250047623166,12.102188549019651,13.751006970948898,0.9956512840292784
PSEN1,NOTCH3,Human,mDCs_A,Fibroblasts,0.09433962264150944,5.0,0.0,1.0,0.9990950185493193,0.9995474068543819,LRDB,12.170936304674083,11.773110495677967,11.846019208437458,11.019719978527188,0.06086932313138804
VEGFB,NRP1,Human,mDCs_A,Fibroblasts,0.05660377358490566,3.0,0.037,0.963,0.9999294292004197,0.9812910069495206,LRDB,12.199333310520338,17.05178103227598,11.921520403454586,18.41427384056774,0.9999999999999837
VEGFA,NRP1,Human,mDCs_A,Fibroblasts,0.1509433962264151,8.0,0.003,0.997,0.9999294292004197,0.9984636402557774,LRDB,12.102427072778168,14.41425107685824,11.76178234350383,14.060361259272105,0.9999999938683761
GNAI2,IGF1R,Human,mDCs_A,Fibroblasts,0.4528301886792453,24.0,0.0,1.0,0.9795974116495645,0.9897461349505562,LRDB,12.140260369573335,14.310351861478068,11.67517927774469,14.283613165933625,1.0
IGF1,IGF1R,Human,mDCs_A,Fibroblasts,0.07547169811320754,4.0,0.0,1.0,0.9795974116495645,0.9897461349505562,LRDB,12.862931402874464,14.045573868140412,12.403421074977917,14.595476644039078,0.9975800716518874
PLAU,ITGA5,Human,mDCs_A,Fibroblasts,0.1509433962264151,8.0,0.0,1.0,0.8232409668812207,0.9073262736641218,LRDB,12.773001025281058,13.748322572750002,12.340875903122525,13.997718282592075,0.9908425278588067
SPP1,ITGA5,Human,mDCs_A,Fibroblasts,0.6792452830188679,36.0,0.0,1.0,0.8232409668812207,0.9073262736641218,LRDB,12.206160094546386,14.391334908449782,11.988659596225435,14.439913738902481,1.0
ADAM15,ITGA5,Human,mDCs_A,Fibroblasts,0.2641509433962264,14.0,0.0,1.0,0.8232409668812207,0.9073262736641218,LRDB,12.641738103728327,14.513033060368116,12.290059075751532,14.656386995803427,0.9999999750690921
ADAM17,ITGA5,Human,mDCs_A,Fibroblasts,0.32075471698113206,17.0,0.0,1.0,0.8232409668812207,0.9073262736641218,LRDB,12.562737189339595,14.40036482635004,12.125358438049938,14.480309858209505,0.999999999999856
PLAU,MRC2,Human,mDCs_A,Fibroblasts,0.09433962264150944,5.0,0.001,0.999,0.9994828532875147,0.9992413974782206,LRDB,12.457474562795085,13.912634325579882,11.793450513675651,14.033420786645763,0.9996328777612286
LGALS9,MRC2,Human,mDCs_A,Fibroblasts,0.6415094339622641,34.0,0.0,1.0,0.9994828532875147,0.9997413932050202,LRDB,12.515386922280838,14.417714232533045,12.02647479986293,14.378668325868333,1.0
LGALS1,ITGB1,Human,Fibroblasts,Fibroblasts,0.22560975609756098,37.0,0.0,1.0,1.0,1.0,LRDB,12.403005227492258,12.695765590788787,11.955631174115569,10.905791085727696,0.0014051269322078368
LAMB1,ITGB1,Human,Fibroblasts,Fibroblasts,0.21951219512195122,36.0,0.0,1.0,1.0,1.0,LRDB,12.388931838691914,12.98523420157094,11.94810094215891,11.197028878702824,0.4591759297714799
COL1A1,ITGB1,Human,Fibroblasts,Fibroblasts,0.24390243902439024,40.0,0.0,1.0,1.0,1.0,LRDB,12.5835383231993,13.386893830549747,12.097071068638627,11.765473209889088,0.9981190896759619
LAMA4,ITGB1,Human,Fibroblasts,Fibroblasts,0.12195121951219512,20.0,0.0,1.0,1.0,1.0,LRDB,12.387745018597215,11.990919055012814,11.945429021936578,9.84474978186671,9.219291694063697e-07
TGFB3,ITGB1,Human,Fibroblasts,Fibroblasts,0.06707317073170732,11.0,0.0,1.0,1.0,1.0,LRDB,12.271410982575041,14.067013893833773,11.875510647380173,12.724538593306958,0.9999999108325346
LAMC1,ITGB1,Human,Fibroblasts,Fibroblasts,0.22560975609756098,37.0,0.0,1.0,1.0,1.0,LRDB,12.100124733241895,12.695765590788787,11.612028153014696,10.905791085727696,0.24961600621827668
THBS1,ITGB1,Human,Fibroblasts,Fibroblasts,0.15853658536585366,26.0,0.0,1.0,1.0,1.0,LRDB,12.383707394851294,12.306758979995884,11.993385181197077,10.250080843145154,4.2955667484097495e-09
SEMA7A,ITGB1,Human,Fibroblasts,Fibroblasts,0.12195121951219512,20.0,0.0,1.0,1.0,1.0,LRDB,12.164323811301088,11.990919055012814,11.683360074111826,9.84474978186671,6.179539392983038e-05
TIMP2,ITGB1,Human,Fibroblasts,Fibroblasts,0.22560975609756098,37.0,0.0,1.0,1.0,1.0,LRDB,12.206742738876189,12.695765590788787,11.657528285893896,10.905791085727696,0.0915028896450577
NID1,ITGB1,Human,Fibroblasts,Fibroblasts,0.1524390243902439,25.0,0.0,1.0,1.0,1.0,LRDB,12.614827399904645,12.669386116238726,12.187830769502646,10.803127656524556,1.834088453306985e-05
VCAN,ITGB1,Human,Fibroblasts,Fibroblasts,0.24390243902439024,40.0,0.0,1.0,1.0,1.0,LRDB,12.204232948844083,13.386893830549747,11.700642033723161,11.765473209889088,0.9999999990221236
TNC,ITGB1,Human,Fibroblasts,Fibroblasts,0.13414634146341464,22.0,0.0,1.0,1.0,1.0,LRDB,11.913589129387141,11.175084243843376,11.529778242356603,9.065382764140624,1.7900698180013644e-29
LUM,ITGB1,Human,Fibroblasts,Fibroblasts,0.24390243902439024,40.0,0.0,1.0,1.0,1.0,LRDB,12.5835383231993,13.386893830549747,12.097071068638627,11.765473209889088,0.9981190896759619
COL6A3,ITGB1,Human,Fibroblasts,Fibroblasts,0.21951219512195122,36.0,0.0,1.0,1.0,1.0,LRDB,12.44908051465794,12.98523420157094,11.973626555046383,11.197028878702824,0.3384239871133276
COL1A2,ITGB1,Human,Fibroblasts,Fibroblasts,0.24390243902439024,40.0,0.0,1.0,1.0,1.0,LRDB,12.5835383231993,13.386893830549747,12.097071068638627,11.765473209889088,0.9981190896759619
JAM3,ITGB1,Human,Fibroblasts,Fibroblasts,0.024390243902439025,4.0,0.012,0.988,1.0,0.9939818911831342,LRDB,12.808326164977775,15.164237688780965,12.318095911748017,14.86489989461656,1.0
COL6A2,ITGB1,Human,Fibroblasts,Fibroblasts,0.21951219512195122,36.0,0.0,1.0,1.0,1.0,LRDB,12.409242315142922,12.98523420157094,11.966671046051406,11.197028878702824,0.4180917849740154
COL3A1,ITGB1,Human,Fibroblasts,Fibroblasts,0.24390243902439024,40.0,0.0,1.0,1.0,1.0,LRDB,12.5835383231993,13.386893830549747,12.097071068638627,11.765473209889088,0.9981190896759619
FBN1,ITGB1,Human,Fibroblasts,Fibroblasts,0.24390243902439024,40.0,0.0,1.0,1.0,1.0,LRDB,12.575079957189612,13.386893830549747,12.093050724219353,11.765473209889088,0.9985628674959443
FBLN1,ITGB1,Human,Fibroblasts,Fibroblasts,0.24390243902439024,40.0,0.0,1.0,1.0,1.0,LRDB,12.547538081695775,13.386893830549747,12.087811772892351,11.765473209889088,0.9993512075937065
COL7A1,ITGB1,Human,Fibroblasts,Fibroblasts,0.13414634146341464,22.0,0.0,1.0,1.0,1.0,LRDB,12.1341763066464,11.175084243843376,11.645998160389208,9.065382764140624,3.999450967236854e-33
FN1,ITGB1,Human,Fibroblasts,Fibroblasts,0.21951219512195122,36.0,0.0,1.0,1.0,1.0,LRDB,12.471194782609173,12.98523420157094,11.952401579473548,11.197028878702824,0.25074465879376395
COL18A1,ITGB1,Human,Fibroblasts,Fibroblasts,0.1524390243902439,25.0,0.0,1.0,1.0,1.0,LRDB,12.307229069358293,12.669386116238726,11.88230339729942,10.803127656524556,0.010483058766509075
COL6A1,ITGB1,Human,Fibroblasts,Fibroblasts,0.20121951219512196,33.0,0.0,1.0,1.0,1.0,LRDB,12.169913368257834,11.995489818308737,11.657386687655075,9.906915700293968,1.821785906718953e-13
THBS2,ITGB1,Human,Fibroblasts,Fibroblasts,0.22560975609756098,37.0,0.0,1.0,1.0,1.0,LRDB,12.382985419970828,12.695765590788787,11.856725862226789,10.905791085727696,0.0043101523674095145
COL5A1,ITGB1,Human,Fibroblasts,Fibroblasts,0.22560975609756098,37.0,0.0,1.0,1.0,1.0,LRDB,12.396303919373933,12.695765590788787,11.865017467836392,10.905791085727696,0.0031948154756068366
PLAU,ITGB1,Human,Fibroblasts,Fibroblasts,0.20121951219512196,33.0,0.0,1.0,1.0,1.0,LRDB,12.190792388812204,11.995489818308737,11.713684944143658,9.906915700293968,4.397725417195753e-14
COL16A1,ITGB1,Human,Fibroblasts,Fibroblasts,0.10365853658536585,17.0,0.0,1.0,1.0,1.0,LRDB,12.22161843697329,12.959859989003581,11.716711771742983,11.100424617375726,0.7650898635634611
COL5A2,ITGB1,Human,Fibroblasts,Fibroblasts,0.22560975609756098,37.0,0.0,1.0,1.0,1.0,LRDB,12.437060212045987,12.695765590788787,11.949180401892724,10.905791085727696,0.0011949949028007693
COL4A1,ITGB1,Human,Fibroblasts,Fibroblasts,0.16463414634146342,27.0,0.0,1.0,1.0,1.0,LRDB,12.95830845575112,14.402743911396772,12.603506379916514,14.046087551052256,1.0
CXCL12,ITGB1,Human,Fibroblasts,Fibroblasts,0.06707317073170732,11.0,0.0,1.0,1.0,1.0,LRDB,12.268415845550418,14.067013893833773,11.777607770572704,12.724538593306958,0.999999917059612
LAMA2,ITGB1,Human,Fibroblasts,Fibroblasts,0.12195121951219512,20.0,0.0,1.0,1.0,1.0,LRDB,12.546338593004334,11.990919055012814,12.181627944663044,9.84474978186671,5.686829767692346e-08
LAMB2,ITGB1,Human,Fibroblasts,Fibroblasts,0.06707317073170732,11.0,0.0,1.0,1.0,1.0,LRDB,12.173880193196018,14.067013893833773,11.599991997462247,12.724538593306958,0.9999999928009701
VEGFA,ITGB1,Human,Fibroblasts,Fibroblasts,0.20121951219512196,33.0,0.0,1.0,1.0,1.0,LRDB,12.0751810586168,11.995489818308737,11.629795657517707,9.906915700293968,1.9306007629530227e-12
MMP2,FGFR1,Human,Fibroblasts,Fibroblasts,0.573170731707317,93.99999999999999,0.0,1.0,1.0,1.0,LRDB,12.406869419958205,13.696627370769944,11.888113716616381,12.358258571078936,1.0
ANOS1,FGFR1,Human,Fibroblasts,Fibroblasts,0.18292682926829268,30.0,0.0,1.0,1.0,1.0,LRDB,12.65242668638681,15.54420909880072,12.145759786639431,15.79422068241529,1.0
FGF7,FGFR1,Human,Fibroblasts,Fibroblasts,0.5060975609756098,83.0,0.0,1.0,1.0,1.0,LRDB,12.4154603721576,14.185945983443203,11.86415369796378,13.07135194439333,1.0
FGF18,FGFR1,Human,Fibroblasts,Fibroblasts,0.0975609756097561,16.0,0.0,1.0,1.0,1.0,LRDB,12.67765721597047,15.045621909728137,12.164319226432799,14.67417743597944,1.0
HSPG2,FGFR1,Human,Fibroblasts,Fibroblasts,0.38414634146341464,63.0,0.0,1.0,1.0,1.0,LRDB,12.158705205158434,14.10500711768327,11.614955443283097,12.906721970920236,1.0
SFRP1,FZD2,Human,Fibroblasts,Fibroblasts,0.06707317073170732,11.0,0.0,1.0,0.8918246075516781,0.9443646581441293,LRDB,12.787980814916677,13.992475038869696,12.170877994908228,12.66656432468658,0.9990250916098683
WNT5A,FZD2,Human,Fibroblasts,Fibroblasts,0.12195121951219512,20.0,0.0,1.0,0.8918246075516781,0.9443646581441293,LRDB,12.634287794667893,14.357908338815285,11.993942962164427,13.483562857057104,0.9999999999999999
LAMB1,ITGAV,Human,Fibroblasts,Fibroblasts,0.16463414634146342,27.0,0.0,1.0,1.0,1.0,LRDB,12.518765490812685,14.56128051202564,12.049831554898308,13.901864079497852,1.0
SERPINE1,ITGAV,Human,Fibroblasts,Fibroblasts,0.06707317073170732,11.0,0.0,1.0,1.0,1.0,LRDB,12.255215769291997,13.992475038869696,11.721164945134099,12.66656432468658,0.9999999721361199
COL1A1,ITGAV,Human,Fibroblasts,Fibroblasts,0.1951219512195122,32.0,0.0,1.0,1.0,1.0,LRDB,12.593634125920563,14.645982635765534,12.086382421742385,14.019059065164104,1.0
LAMA4,ITGAV,Human,Fibroblasts,Fibroblasts,0.03048780487804878,5.0,0.004,0.996,1.0,0.997997995989972,LRDB,12.457095807836097,14.157689088209867,11.99973045555814,13.433391660231376,0.9999999081263771
LAMC1,ITGAV,Human,Fibroblasts,Fibroblasts,0.1524390243902439,25.0,0.0,1.0,1.0,1.0,LRDB,12.15993806422042,14.504344575065115,11.627593049040236,13.756692716936325,1.0
TNC,ITGAV,Human,Fibroblasts,Fibroblasts,0.0975609756097561,16.0,0.0,1.0,1.0,1.0,LRDB,12.029943557144355,14.071863608033153,11.666820565867607,12.934231705432294,1.0
PLAU,ITGAV,Human,Fibroblasts,Fibroblasts,0.12195121951219512,20.0,0.0,1.0,1.0,1.0,LRDB,12.286359171665287,14.357908338815285,11.82881914670229,13.483562857057104,1.0
NID1,ITGAV,Human,Fibroblasts,Fibroblasts,0.1402439024390244,23.000000000000004,0.0,1.0,1.0,1.0,LRDB,12.715978576741177,14.405962504633578,12.274033743257672,13.519297902280098,1.0
CALR,ITGAV,Human,Fibroblasts,Fibroblasts,0.16463414634146342,27.0,0.0,1.0,1.0,1.0,LRDB,12.256253809513884,14.56128051202564,11.819375969978635,13.901864079497852,1.0
MFGE8,ITGAV,Human,Fibroblasts,Fibroblasts,0.12804878048780488,21.0,0.0,1.0,1.0,1.0,LRDB,12.393700216416894,14.33801655685474,11.940401561051496,13.440717974869926,1.0
FBN1,ITGAV,Human,Fibroblasts,Fibroblasts,0.1951219512195122,32.0,0.0,1.0,1.0,1.0,LRDB,12.618549528787145,14.645982635765534,12.167925126219767,14.019059065164104,1.0
VEGFA,ITGAV,Human,Fibroblasts,Fibroblasts,0.12195121951219512,20.0,0.004,0.996,1.0,0.997997995989972,LRDB,12.136501740601823,14.357908338815285,11.697208666184864,13.483562857057104,1.0
COL1A2,ITGAV,Human,Fibroblasts,Fibroblasts,0.1951219512195122,32.0,0.0,1.0,1.0,1.0,LRDB,12.593634125920563,14.645982635765534,12.086382421742385,14.019059065164104,1.0
COL4A1,ITGAV,Human,Fibroblasts,Fibroblasts,0.10365853658536585,17.0,0.0,1.0,1.0,1.0,LRDB,12.965138757424125,14.778248645659662,12.62609972911231,14.305848780161778,1.0
FN1,ITGAV,Human,Fibroblasts,Fibroblasts,0.16463414634146342,27.0,0.0,1.0,1.0,1.0,LRDB,12.5106691694605,14.56128051202564,12.002771951531138,13.901864079497852,1.0
LAMB1,ITGA1,Human,Fibroblasts,Fibroblasts,0.40853658536585363,67.0,0.0,1.0,0.9742922957809197,0.9870624578925691,LRDB,12.557919012400488,13.341409481241516,12.135348603253075,11.824369073139593,0.9997301082146396
COL1A1,ITGA1,Human,Fibroblasts,Fibroblasts,0.47560975609756095,78.0,0.0,1.0,0.9742922957809197,0.9870624578925691,LRDB,12.693739240573905,13.657513291763246,12.192398981118588,12.235292189504076,0.9999999999995774
