ligand,receptor,type,species
ULBP1,CLEC5A,R,Human
HLA-B,CLEC7A,R,Human
HLA-A,CLEC7A,R,Human
HLA-C,CLEC7A,R,Human
B2M,CLEC7A,R,Human
MICB,CLEC7A,R,Human
MICA,CLEC7A,R,Human
RAET1L,CLEC7A,R,Human
RAET1G,CLEC7A,R,Human
RAET1E,CLEC7A,R,Human
ULBP3,CLEC7A,R,Human
ULBP2,CLEC7A,R,Human
ULBP1,CLEC7A,R,Human
MICB,CLEC9A,R,Human
MICA,CLEC9A,R,Human
RAET1L,CLEC9A,R,Human
RAET1G,CLEC9A,R,Human
RAET1E,CLEC9A,R,Human
ULBP3,CLEC9A,R,Human
ULBP2,CLEC9A,R,Human
ULBP1,CLEC9A,R,Human
CALM2,CNGA1,R,Human
CALM3,CNGA1,R,Human
CALM2,CNGA3,R,Human
CALM3,CNGA3,R,Human
RSPO4,CNTN5,R,Human
RSPO1,CNTN5,R,Human
RSPO2,CNTN5,R,Human
RSPO3,CNTN5,R,Human
SEMA3E,CNTN6,R,Human
SEMA3D,CNTN6,R,Human
DCN,CNTN6,R,Human
AREG,CNTN6,R,Human
BTC,CNTN6,R,Human
EFEMP1,CNTN6,R,Human
SEMA3B,CNTN6,R,Human
SEMA3F,CNTN6,R,Human
SEMA3A,CNTN6,R,Human
RSPO4,CNTN6,R,Human
RSPO1,CNTN6,R,Human
RSPO2,CNTN6,R,Human
BCAN,CNTN6,R,Human
LRIG1,CNTN6,R,Human
RSPO3,CNTN6,R,Human
RSPO4,CRELD1,R,Human
RSPO1,CRELD1,R,Human
RSPO2,CRELD1,R,Human
RSPO3,CRELD1,R,Human
CXCL11,CYSLTR2,R,Human
CXCL13,CYSLTR2,R,Human
PDYN,CYSLTR2,R,Human
CXCL10,CYSLTR2,R,Human
PMCH,CYSLTR2,R,Human
CCL20,CYSLTR2,R,Human
CCL8,CYSLTR2,R,Human
CXCL9,CYSLTR2,R,Human
NMS,CYSLTR2,R,Human
RSPO4,DNER,R,Human
RSPO1,DNER,R,Human
RSPO2,DNER,R,Human
RSPO3,DNER,R,Human
CORT,DRD1,R,Human
NPPA,DRD1,R,Human
POMC,DRD1,R,Human
PENK,DRD1,R,Human
PDYN,DRD1,R,Human
CALCA,DRD1,R,Human
PTH,DRD1,R,Human
GCG,DRD1,R,Human
VIP,DRD1,R,Human
GHRH,DRD1,R,Human
GIP,DRD1,R,Human
NPS,DRD1,R,Human
CALCB,DRD1,R,Human
IAPP,DRD1,R,Human
NPPB,DRD1,R,Human
TAC1,DRD1,R,Human
PMCH,DRD1,R,Human
GAL,DRD1,R,Human
NPPC,DRD1,R,Human
NMU,DRD1,R,Human
SST,DRD1,R,Human
CXCL9,DRD1,R,Human
PNOC,DRD1,R,Human
NMS,DRD1,R,Human
TAC4,DRD1,R,Human
TAC3,DRD1,R,Human
CCL24,DRD3,R,Human
CORT,DRD3,R,Human
CCL21,DRD3,R,Human
CXCL11,DRD3,R,Human
CCL25,DRD3,R,Human
CCL16,DRD3,R,Human
CXCL13,DRD3,R,Human
NPPA,DRD3,R,Human
POMC,DRD3,R,Human
PENK,DRD3,R,Human
PDYN,DRD3,R,Human
CALCA,DRD3,R,Human
PTH,DRD3,R,Human
GCG,DRD3,R,Human
VIP,DRD3,R,Human
GHRH,DRD3,R,Human
PPY,DRD3,R,Human
NPY,DRD3,R,Human
PF4,DRD3,R,Human
CXCL10,DRD3,R,Human
RLN2,DRD3,R,Human
CRH,DRD3,R,Human
CXCL1,DRD3,R,Human
GIP,DRD3,R,Human
SCT,DRD3,R,Human
NPS,DRD3,R,Human
CALCB,DRD3,R,Human
CXCL8,DRD3,R,Human
IAPP,DRD3,R,Human
CCL2,DRD3,R,Human
NPPB,DRD3,R,Human
ADCYAP1,DRD3,R,Human
CXCL2,DRD3,R,Human
CXCL3,DRD3,R,Human
TAC1,DRD3,R,Human
PMCH,DRD3,R,Human
GAL,DRD3,R,Human
NPPC,DRD3,R,Human
CXCL5,DRD3,R,Human
CXCL12,DRD3,R,Human
NMU,DRD3,R,Human
CCL11,DRD3,R,Human
SST,DRD3,R,Human
CCL20,DRD3,R,Human
CCL8,DRD3,R,Human
CXCL6,DRD3,R,Human
CXCL9,DRD3,R,Human
PNOC,DRD3,R,Human
NMS,DRD3,R,Human
TAC4,DRD3,R,Human
NPW,DRD3,R,Human
NPB,DRD3,R,Human
RLN3,DRD3,R,Human
UCN3,DRD3,R,Human
PTH2,DRD3,R,Human
UCN2,DRD3,R,Human
CCL13,DRD3,R,Human
CCL19,DRD3,R,Human
CCL28,DRD3,R,Human
HEBP1,DRD3,R,Human
TAC3,DRD3,R,Human
CCL27,DRD3,R,Human
INSL5,DRD3,R,Human
CORT,DRD5,R,Human
CCL25,DRD5,R,Human
NPPA,DRD5,R,Human
POMC,DRD5,R,Human
PENK,DRD5,R,Human
PDYN,DRD5,R,Human
CALCA,DRD5,R,Human
PTH,DRD5,R,Human
GCG,DRD5,R,Human
VIP,DRD5,R,Human
GHRH,DRD5,R,Human
PPY,DRD5,R,Human
NPY,DRD5,R,Human
RLN2,DRD5,R,Human
CRH,DRD5,R,Human
CXCL1,DRD5,R,Human
GIP,DRD5,R,Human
SCT,DRD5,R,Human
NPS,DRD5,R,Human
PYY,DRD5,R,Human
CALCB,DRD5,R,Human
IAPP,DRD5,R,Human
NPPB,DRD5,R,Human
ADCYAP1,DRD5,R,Human
CXCL2,DRD5,R,Human
TAC1,DRD5,R,Human
PMCH,DRD5,R,Human
GAL,DRD5,R,Human
NPPC,DRD5,R,Human
NMU,DRD5,R,Human
SST,DRD5,R,Human
CXCL6,DRD5,R,Human
CXCL9,DRD5,R,Human
PNOC,DRD5,R,Human
NMS,DRD5,R,Human
TAC4,DRD5,R,Human
NPW,DRD5,R,Human
NPB,DRD5,R,Human
RLN3,DRD5,R,Human
PTH2,DRD5,R,Human
TAC3,DRD5,R,Human
NRG2,DSCAML1,R,Human
SEMA3E,DSCAML1,R,Human
FGF17,DSCAML1,R,Human
FGF18,DSCAML1,R,Human
SEMA3D,DSCAML1,R,Human
TGFA,DSCAML1,R,Human
DCN,DSCAML1,R,Human
FGF5,DSCAML1,R,Human
BTC,DSCAML1,R,Human
FGF8,DSCAML1,R,Human
FGF12,DSCAML1,R,Human
NRG1,DSCAML1,R,Human
SEMA3B,DSCAML1,R,Human
SEMA3F,DSCAML1,R,Human
SEMA3A,DSCAML1,R,Human
RSPO4,DSCAML1,R,Human
RSPO1,DSCAML1,R,Human
RSPO2,DSCAML1,R,Human
FGF13,DSCAML1,R,Human
FGF11,DSCAML1,R,Human
FGF14,DSCAML1,R,Human
LRIG1,DSCAML1,R,Human
RSPO3,DSCAML1,R,Human
RSPO4,ELAPOR1,R,Human
RSPO1,ELAPOR1,R,Human
RSPO2,ELAPOR1,R,Human
RSPO3,ELAPOR1,R,Human
RSPO4,ELAPOR2,R,Human
RSPO1,ELAPOR2,R,Human
RSPO2,ELAPOR2,R,Human
RSPO3,ELAPOR2,R,Human
HLA-B,FCGR2B,R,Human
HLA-A,FCGR2B,R,Human
HLA-C,FCGR2B,R,Human
MICB,FCGR2B,R,Human
MICA,FCGR2B,R,Human
RAET1L,FCGR2B,R,Human
RAET1E,FCGR2B,R,Human
ULBP2,FCGR2B,R,Human
ULBP1,FCGR2B,R,Human
HLA-B,FCGR2C,R,Human
HLA-A,FCGR2C,R,Human
HLA-C,FCGR2C,R,Human
MICB,FCGR2C,R,Human
MICA,FCGR2C,R,Human
RAET1L,FCGR2C,R,Human
RAET1G,FCGR2C,R,Human
RAET1E,FCGR2C,R,Human
ULBP3,FCGR2C,R,Human
ULBP2,FCGR2C,R,Human
ULBP1,FCGR2C,R,Human
HLA-B,FCRL3,R,Human
HLA-A,FCRL3,R,Human
HLA-C,FCRL3,R,Human
RAET1L,FCRL3,R,Human
RAET1G,FCRL3,R,Human
RAET1E,FCRL3,R,Human
ULBP2,FCRL3,R,Human
ULBP1,FCRL3,R,Human
HLA-B,FCRL5,R,Human
HLA-A,FCRL5,R,Human
HLA-C,FCRL5,R,Human
B2M,FCRL5,R,Human
RAET1L,FCRL5,R,Human
ULBP2,FCRL5,R,Human
ULBP1,FCRL5,R,Human
RAET1L,FCRL6,R,Human
RAET1G,FCRL6,R,Human
RAET1E,FCRL6,R,Human
ULBP2,FCRL6,R,Human
ULBP1,FCRL6,R,Human
CCL24,FFAR3,R,Human
CORT,FFAR3,R,Human
CCL21,FFAR3,R,Human
CXCL11,FFAR3,R,Human
DEFB4A,FFAR3,R,Human
DEFB4B,FFAR3,R,Human
CCL25,FFAR3,R,Human
CCL16,FFAR3,R,Human
CXCL13,FFAR3,R,Human
PENK,FFAR3,R,Human
PDYN,FFAR3,R,Human
TSHB,FFAR3,R,Human
CALCA,FFAR3,R,Human
PTH,FFAR3,R,Human
GHRH,FFAR3,R,Human
PF4,FFAR3,R,Human
CXCL10,FFAR3,R,Human
GIP,FFAR3,R,Human
CXCL8,FFAR3,R,Human
CCL3,FFAR3,R,Human
CCL2,FFAR3,R,Human
CCL3L3,FFAR3,R,Human
TAC1,FFAR3,R,Human
PMCH,FFAR3,R,Human
CXCL5,FFAR3,R,Human
CCL11,FFAR3,R,Human
CCL23,FFAR3,R,Human
CCL18,FFAR3,R,Human
DEFB1,FFAR3,R,Human
SST,FFAR3,R,Human
CCL20,FFAR3,R,Human
CCL8,FFAR3,R,Human
DEFB103A,FFAR3,R,Human
DEFB103B,FFAR3,R,Human
CXCL9,FFAR3,R,Human
PNOC,FFAR3,R,Human
CCL15,FFAR3,R,Human
NMS,FFAR3,R,Human
TAC4,FFAR3,R,Human
DEFB106A,FFAR3,R,Human
CCL13,FFAR3,R,Human
CCL19,FFAR3,R,Human
CCL28,FFAR3,R,Human
HEBP1,FFAR3,R,Human
TAC3,FFAR3,R,Human
CCL27,FFAR3,R,Human
CORT,FFAR4,R,Human
CXCL11,FFAR4,R,Human
CCL25,FFAR4,R,Human
NPPA,FFAR4,R,Human
PENK,FFAR4,R,Human
PDYN,FFAR4,R,Human
CALCA,FFAR4,R,Human
PTH,FFAR4,R,Human
GCG,FFAR4,R,Human
VIP,FFAR4,R,Human
GHRH,FFAR4,R,Human
PPY,FFAR4,R,Human
NPY,FFAR4,R,Human
RLN2,FFAR4,R,Human
CRH,FFAR4,R,Human
GIP,FFAR4,R,Human
SCT,FFAR4,R,Human
NPS,FFAR4,R,Human
PYY,FFAR4,R,Human
CALCB,FFAR4,R,Human
IAPP,FFAR4,R,Human
NPPB,FFAR4,R,Human
ADCYAP1,FFAR4,R,Human
TAC1,FFAR4,R,Human
PMCH,FFAR4,R,Human
GAL,FFAR4,R,Human
NPPC,FFAR4,R,Human
NMU,FFAR4,R,Human
SST,FFAR4,R,Human
CXCL9,FFAR4,R,Human
PNOC,FFAR4,R,Human
NMS,FFAR4,R,Human
TAC4,FFAR4,R,Human
NPW,FFAR4,R,Human
NPB,FFAR4,R,Human
RLN3,FFAR4,R,Human
PTH2,FFAR4,R,Human
CCL28,FFAR4,R,Human
TAC3,FFAR4,R,Human
CCL27,FFAR4,R,Human
INSL5,FFAR4,R,Human
EREG,FRAS1,R,Human
LAMA5,FRAS1,R,Human
CHAD,FRAS1,R,Human
F9,FRAS1,R,Human
SERPINA1,FRAS1,R,Human
C1QB,FRAS1,R,Human
HPX,FRAS1,R,Human
DCN,FRAS1,R,Human
GSTP1,FRAS1,R,Human
AREG,FRAS1,R,Human
FBLN1,FRAS1,R,Human
COMP,FRAS1,R,Human
LUM,FRAS1,R,Human
MFAP2,FRAS1,R,Human
LAMB2,FRAS1,R,Human
DLK1,FRAS1,R,Human
LGALS3BP,FRAS1,R,Human
FGL1,FRAS1,R,Human
EFEMP1,FRAS1,R,Human
FCN2,FRAS1,R,Human
RSPO4,FRAS1,R,Human
RSPO1,FRAS1,R,Human
NPNT,FRAS1,R,Human
RSPO2,FRAS1,R,Human
DLK2,FRAS1,R,Human
BCAN,FRAS1,R,Human
LRIG1,FRAS1,R,Human
RSPO3,FRAS1,R,Human
DLL3,FRAS1,R,Human
JAG2,FRAS1,R,Human
LAMC3,FRAS1,R,Human
CCL24,GPER1,R,Human
CORT,GPER1,R,Human
CCL21,GPER1,R,Human
CCL22,GPER1,R,Human
CXCL11,GPER1,R,Human
DEFB4A,GPER1,R,Human
DEFB4B,GPER1,R,Human
CCL25,GPER1,R,Human
CCL16,GPER1,R,Human
CXCL13,GPER1,R,Human
NPPA,GPER1,R,Human
AVP,GPER1,R,Human
POMC,GPER1,R,Human
PENK,GPER1,R,Human
PDYN,GPER1,R,Human
CGA,GPER1,R,Human
TSHB,GPER1,R,Human
FSHB,GPER1,R,Human
LHB,GPER1,R,Human
CALCA,GPER1,R,Human
PTH,GPER1,R,Human
GCG,GPER1,R,Human
VIP,GPER1,R,Human
GHRH,GPER1,R,Human
PPY,GPER1,R,Human
NPY,GPER1,R,Human
IGF2,GPER1,R,Human
PPBP,GPER1,R,Human
PF4,GPER1,R,Human
CXCL10,GPER1,R,Human
RLN2,GPER1,R,Human
IGF1,GPER1,R,Human
EDN1,GPER1,R,Human
CRH,GPER1,R,Human
CXCL1,GPER1,R,Human
GIP,GPER1,R,Human
SCT,GPER1,R,Human
NPS,GPER1,R,Human
SAA1,GPER1,R,Human
PYY,GPER1,R,Human
CALCB,GPER1,R,Human
CXCL8,GPER1,R,Human
CCL3,GPER1,R,Human
IAPP,GPER1,R,Human
PTHLH,GPER1,R,Human
CCL4,GPER1,R,Human
CCL2,GPER1,R,Human
CCL5,GPER1,R,Human
EDN3,GPER1,R,Human
CCL3L3,GPER1,R,Human
NPPB,GPER1,R,Human
ADCYAP1,GPER1,R,Human
CXCL2,GPER1,R,Human
CXCL3,GPER1,R,Human
TAC1,GPER1,R,Human
PMCH,GPER1,R,Human
EDN2,GPER1,R,Human
GAL,GPER1,R,Human
NPPC,GPER1,R,Human
ADM,GPER1,R,Human
CXCL5,GPER1,R,Human
CXCL12,GPER1,R,Human
NMU,GPER1,R,Human
INSL3,GPER1,R,Human
CCL11,GPER1,R,Human
CCL23,GPER1,R,Human
CCL18,GPER1,R,Human
DEFB1,GPER1,R,Human
SST,GPER1,R,Human
CCL20,GPER1,R,Human
CCL8,GPER1,R,Human
CCL7,GPER1,R,Human
CXCL6,GPER1,R,Human
DEFB103A,GPER1,R,Human
DEFB103B,GPER1,R,Human
CXCL9,GPER1,R,Human
PNOC,GPER1,R,Human
CCL14,GPER1,R,Human
CCL15,GPER1,R,Human
NMS,GPER1,R,Human
ADM2,GPER1,R,Human
TAC4,GPER1,R,Human
DEFB106A,GPER1,R,Human
NPW,GPER1,R,Human
NPB,GPER1,R,Human
RLN3,GPER1,R,Human
CCL17,GPER1,R,Human
UCN3,GPER1,R,Human
PTH2,GPER1,R,Human
UCN2,GPER1,R,Human
CCL13,GPER1,R,Human
CCL19,GPER1,R,Human
CCL28,GPER1,R,Human
HEBP1,GPER1,R,Human
TAC3,GPER1,R,Human
APLN,GPER1,R,Human
CCL26,GPER1,R,Human
CCL27,GPER1,R,Human
INSL5,GPER1,R,Human
CORT,GPR12,R,Human
CCL21,GPR12,R,Human
CCL25,GPR12,R,Human
NPPA,GPR12,R,Human
POMC,GPR12,R,Human
PENK,GPR12,R,Human
PDYN,GPR12,R,Human
CXCL1,GPR12,R,Human
NPPB,GPR12,R,Human
TAC1,GPR12,R,Human
PMCH,GPR12,R,Human
NPPC,GPR12,R,Human
CXCL5,GPR12,R,Human
NMU,GPR12,R,Human
SST,GPR12,R,Human
CXCL6,GPR12,R,Human
CXCL9,GPR12,R,Human
TAC4,GPR12,R,Human
HEBP1,GPR12,R,Human
TAC3,GPR12,R,Human
CORT,GPR132,R,Human
CXCL11,GPR132,R,Human
CCL25,GPR132,R,Human
CCL16,GPR132,R,Human
CXCL13,GPR132,R,Human
PENK,GPR132,R,Human
PDYN,GPR132,R,Human
CALCA,GPR132,R,Human
PTH,GPR132,R,Human
GCG,GPR132,R,Human
VIP,GPR132,R,Human
GHRH,GPR132,R,Human
CXCL10,GPR132,R,Human
RLN2,GPR132,R,Human
GIP,GPR132,R,Human
NPS,GPR132,R,Human
CALCB,GPR132,R,Human
IAPP,GPR132,R,Human
TAC1,GPR132,R,Human
PMCH,GPR132,R,Human
GAL,GPR132,R,Human
NMU,GPR132,R,Human
SST,GPR132,R,Human
CCL20,GPR132,R,Human
CXCL9,GPR132,R,Human
PNOC,GPR132,R,Human
NMS,GPR132,R,Human
TAC4,GPR132,R,Human
TAC3,GPR132,R,Human
CCL27,GPR132,R,Human
CORT,GPR139,R,Human
PENK,GPR139,R,Human
PDYN,GPR139,R,Human
CALCA,GPR139,R,Human
PTH,GPR139,R,Human
GCG,GPR139,R,Human
VIP,GPR139,R,Human
GHRH,GPR139,R,Human
GIP,GPR139,R,Human
NPS,GPR139,R,Human
CALCB,GPR139,R,Human
IAPP,GPR139,R,Human
TAC1,GPR139,R,Human
PMCH,GPR139,R,Human
GAL,GPR139,R,Human
NMU,GPR139,R,Human
SST,GPR139,R,Human
PNOC,GPR139,R,Human
NMS,GPR139,R,Human
TAC4,GPR139,R,Human
TAC3,GPR139,R,Human
CCL24,GPR15,R,Human
CORT,GPR15,R,Human
CCL21,GPR15,R,Human
CXCL11,GPR15,R,Human
DEFB4B,GPR15,R,Human
CCL25,GPR15,R,Human
CCL16,GPR15,R,Human
CXCL13,GPR15,R,Human
PENK,GPR15,R,Human
PDYN,GPR15,R,Human
CALCA,GPR15,R,Human
PTH,GPR15,R,Human
GCG,GPR15,R,Human
VIP,GPR15,R,Human
GHRH,GPR15,R,Human
PF4,GPR15,R,Human
CXCL10,GPR15,R,Human
GIP,GPR15,R,Human
NPS,GPR15,R,Human
CALCB,GPR15,R,Human
IAPP,GPR15,R,Human
CCL2,GPR15,R,Human
NPPB,GPR15,R,Human
TAC1,GPR15,R,Human
PMCH,GPR15,R,Human
GAL,GPR15,R,Human
CXCL12,GPR15,R,Human
NMU,GPR15,R,Human
CCL11,GPR15,R,Human
CCL18,GPR15,R,Human
SST,GPR15,R,Human
CCL20,GPR15,R,Human
CCL8,GPR15,R,Human
CCL7,GPR15,R,Human
DEFB103A,GPR15,R,Human
DEFB103B,GPR15,R,Human
CXCL9,GPR15,R,Human
PNOC,GPR15,R,Human
CCL15,GPR15,R,Human
NMS,GPR15,R,Human
TAC4,GPR15,R,Human
DEFB106A,GPR15,R,Human
CCL13,GPR15,R,Human
CCL19,GPR15,R,Human
CCL28,GPR15,R,Human
HEBP1,GPR15,R,Human
TAC3,GPR15,R,Human
CCL26,GPR15,R,Human
CCL27,GPR15,R,Human
CCL24,GPR17,R,Human
CORT,GPR17,R,Human
CCL21,GPR17,R,Human
CXCL11,GPR17,R,Human
DEFB4A,GPR17,R,Human
DEFB4B,GPR17,R,Human
CCL25,GPR17,R,Human
CCL16,GPR17,R,Human
CXCL13,GPR17,R,Human
PENK,GPR17,R,Human
PDYN,GPR17,R,Human
CALCA,GPR17,R,Human
PTH,GPR17,R,Human
GCG,GPR17,R,Human
VIP,GPR17,R,Human
GHRH,GPR17,R,Human
PF4,GPR17,R,Human
CXCL10,GPR17,R,Human
RLN2,GPR17,R,Human
GIP,GPR17,R,Human
NPS,GPR17,R,Human
CALCB,GPR17,R,Human
IAPP,GPR17,R,Human
CCL2,GPR17,R,Human
TAC1,GPR17,R,Human
PMCH,GPR17,R,Human
GAL,GPR17,R,Human
CXCL12,GPR17,R,Human
NMU,GPR17,R,Human
CCL11,GPR17,R,Human
CCL18,GPR17,R,Human
DEFB1,GPR17,R,Human
SST,GPR17,R,Human
CCL20,GPR17,R,Human
CCL8,GPR17,R,Human
DEFB103A,GPR17,R,Human
DEFB103B,GPR17,R,Human
CXCL9,GPR17,R,Human
PNOC,GPR17,R,Human
CCL15,GPR17,R,Human
NMS,GPR17,R,Human
TAC4,GPR17,R,Human
DEFB106A,GPR17,R,Human
CCL13,GPR17,R,Human
CCL19,GPR17,R,Human
CCL28,GPR17,R,Human
HEBP1,GPR17,R,Human
TAC3,GPR17,R,Human
CCL27,GPR17,R,Human
CORT,GPR174,R,Human
CCL21,GPR174,R,Human
CXCL11,GPR174,R,Human
CCL25,GPR174,R,Human
CCL16,GPR174,R,Human
CXCL13,GPR174,R,Human
PENK,GPR174,R,Human
PDYN,GPR174,R,Human
CALCA,GPR174,R,Human
PTH,GPR174,R,Human
VIP,GPR174,R,Human
GHRH,GPR174,R,Human
PF4,GPR174,R,Human
CXCL10,GPR174,R,Human
GIP,GPR174,R,Human
NPS,GPR174,R,Human
CALCB,GPR174,R,Human
IAPP,GPR174,R,Human
CCL2,GPR174,R,Human
TAC1,GPR174,R,Human
PMCH,GPR174,R,Human
GAL,GPR174,R,Human
SST,GPR174,R,Human
CCL20,GPR174,R,Human
CCL8,GPR174,R,Human
CXCL9,GPR174,R,Human
PNOC,GPR174,R,Human
NMS,GPR174,R,Human
TAC4,GPR174,R,Human
CCL19,GPR174,R,Human
CCL28,GPR174,R,Human
TAC3,GPR174,R,Human
CCL27,GPR174,R,Human
CORT,GPR183,R,Human
CCL21,GPR183,R,Human
CXCL11,GPR183,R,Human
CCL25,GPR183,R,Human
CCL16,GPR183,R,Human
CXCL13,GPR183,R,Human
PENK,GPR183,R,Human
PDYN,GPR183,R,Human
CALCA,GPR183,R,Human
PTH,GPR183,R,Human
VIP,GPR183,R,Human
GHRH,GPR183,R,Human
CXCL10,GPR183,R,Human
GIP,GPR183,R,Human
NPS,GPR183,R,Human
CALCB,GPR183,R,Human
IAPP,GPR183,R,Human
CCL2,GPR183,R,Human
TAC1,GPR183,R,Human
PMCH,GPR183,R,Human
GAL,GPR183,R,Human
SST,GPR183,R,Human
CCL20,GPR183,R,Human
CCL8,GPR183,R,Human
CXCL9,GPR183,R,Human
PNOC,GPR183,R,Human
NMS,GPR183,R,Human
TAC4,GPR183,R,Human
HEBP1,GPR183,R,Human
TAC3,GPR183,R,Human
CCL27,GPR183,R,Human
CORT,GPR3,R,Human
CCL21,GPR3,R,Human
CXCL11,GPR3,R,Human
CCL25,GPR3,R,Human
CCL16,GPR3,R,Human
CXCL13,GPR3,R,Human
NPPA,GPR3,R,Human
POMC,GPR3,R,Human
PENK,GPR3,R,Human
PDYN,GPR3,R,Human
TSHB,GPR3,R,Human
LHB,GPR3,R,Human
CALCA,GPR3,R,Human
PTH,GPR3,R,Human
PPBP,GPR3,R,Human
PF4,GPR3,R,Human
CXCL10,GPR3,R,Human
CXCL1,GPR3,R,Human
GIP,GPR3,R,Human
CXCL8,GPR3,R,Human
NPPB,GPR3,R,Human
CXCL2,GPR3,R,Human
CXCL3,GPR3,R,Human
TAC1,GPR3,R,Human
PMCH,GPR3,R,Human
GAL,GPR3,R,Human
NPPC,GPR3,R,Human
CXCL5,GPR3,R,Human
CXCL12,GPR3,R,Human
NMU,GPR3,R,Human
SST,GPR3,R,Human
CXCL6,GPR3,R,Human
CXCL9,GPR3,R,Human
PNOC,GPR3,R,Human
TAC4,GPR3,R,Human
NPW,GPR3,R,Human
RLN3,GPR3,R,Human
CCL19,GPR3,R,Human
CCL28,GPR3,R,Human
HEBP1,GPR3,R,Human
TAC3,GPR3,R,Human
CCL27,GPR3,R,Human
CORT,GPR34,R,Human
CXCL11,GPR34,R,Human
CCL16,GPR34,R,Human
CXCL13,GPR34,R,Human
PENK,GPR34,R,Human
PDYN,GPR34,R,Human
CALCA,GPR34,R,Human
PTH,GPR34,R,Human
VIP,GPR34,R,Human
GHRH,GPR34,R,Human
GIP,GPR34,R,Human
NPS,GPR34,R,Human
CALCB,GPR34,R,Human
IAPP,GPR34,R,Human
TAC1,GPR34,R,Human
PMCH,GPR34,R,Human
GAL,GPR34,R,Human
SST,GPR34,R,Human
CCL20,GPR34,R,Human
CXCL9,GPR34,R,Human
PNOC,GPR34,R,Human
NMS,GPR34,R,Human
TAC4,GPR34,R,Human
TAC3,GPR34,R,Human
CCL24,GPR4,R,Human
CORT,GPR4,R,Human
CCL21,GPR4,R,Human
CXCL11,GPR4,R,Human
DEFB4A,GPR4,R,Human
DEFB4B,GPR4,R,Human
CCL25,GPR4,R,Human
CCL16,GPR4,R,Human
CXCL13,GPR4,R,Human
NPPA,GPR4,R,Human
PENK,GPR4,R,Human
PDYN,GPR4,R,Human
TSHB,GPR4,R,Human
CALCA,GPR4,R,Human
PTH,GPR4,R,Human
GCG,GPR4,R,Human
VIP,GPR4,R,Human
GHRH,GPR4,R,Human
PF4,GPR4,R,Human
CXCL10,GPR4,R,Human
RLN2,GPR4,R,Human
GIP,GPR4,R,Human
NPS,GPR4,R,Human
CALCB,GPR4,R,Human
IAPP,GPR4,R,Human
CCL2,GPR4,R,Human
NPPB,GPR4,R,Human
TAC1,GPR4,R,Human
PMCH,GPR4,R,Human
GAL,GPR4,R,Human
NPPC,GPR4,R,Human
CXCL12,GPR4,R,Human
NMU,GPR4,R,Human
CCL11,GPR4,R,Human
CCL18,GPR4,R,Human
DEFB1,GPR4,R,Human
SST,GPR4,R,Human
CCL20,GPR4,R,Human
CCL8,GPR4,R,Human
DEFB103A,GPR4,R,Human
DEFB103B,GPR4,R,Human
CXCL9,GPR4,R,Human
PNOC,GPR4,R,Human
CCL15,GPR4,R,Human
NMS,GPR4,R,Human
TAC4,GPR4,R,Human
DEFB106A,GPR4,R,Human
CCL13,GPR4,R,Human
CCL19,GPR4,R,Human
CCL28,GPR4,R,Human
HEBP1,GPR4,R,Human
TAC3,GPR4,R,Human
CCL27,GPR4,R,Human
CORT,GPR6,R,Human
NPPA,GPR6,R,Human
POMC,GPR6,R,Human
PENK,GPR6,R,Human
PDYN,GPR6,R,Human
CALCA,GPR6,R,Human
PTH,GPR6,R,Human
GCG,GPR6,R,Human
VIP,GPR6,R,Human
RLN2,GPR6,R,Human
CRH,GPR6,R,Human
GIP,GPR6,R,Human
SCT,GPR6,R,Human
NPS,GPR6,R,Human
CALCB,GPR6,R,Human
IAPP,GPR6,R,Human
NPPB,GPR6,R,Human
ADCYAP1,GPR6,R,Human
TAC1,GPR6,R,Human
PMCH,GPR6,R,Human
GAL,GPR6,R,Human
NPPC,GPR6,R,Human
NMU,GPR6,R,Human
SST,GPR6,R,Human
PNOC,GPR6,R,Human
NMS,GPR6,R,Human
TAC4,GPR6,R,Human
NPW,GPR6,R,Human
RLN3,GPR6,R,Human
PTH2,GPR6,R,Human
TAC3,GPR6,R,Human
INSL5,GPR6,R,Human
CORT,GPR83,R,Human
CXCL11,GPR83,R,Human
CCL25,GPR83,R,Human
NPPA,GPR83,R,Human
POMC,GPR83,R,Human
PENK,GPR83,R,Human
PDYN,GPR83,R,Human
CALCA,GPR83,R,Human
PTH,GPR83,R,Human
GCG,GPR83,R,Human
VIP,GPR83,R,Human
GHRH,GPR83,R,Human
PPY,GPR83,R,Human
NPY,GPR83,R,Human
RLN2,GPR83,R,Human
CRH,GPR83,R,Human
GIP,GPR83,R,Human
SCT,GPR83,R,Human
NPS,GPR83,R,Human
PYY,GPR83,R,Human
CALCB,GPR83,R,Human
IAPP,GPR83,R,Human
NPPB,GPR83,R,Human
ADCYAP1,GPR83,R,Human
TAC1,GPR83,R,Human
PMCH,GPR83,R,Human
GAL,GPR83,R,Human
NPPC,GPR83,R,Human
NMU,GPR83,R,Human
SST,GPR83,R,Human
CXCL9,GPR83,R,Human
PNOC,GPR83,R,Human
NMS,GPR83,R,Human
TAC4,GPR83,R,Human
NPW,GPR83,R,Human
NPB,GPR83,R,Human
RLN3,GPR83,R,Human
PTH2,GPR83,R,Human
CCL28,GPR83,R,Human
TAC3,GPR83,R,Human
INSL5,GPR83,R,Human
CCL24,GPR87,R,Human
CORT,GPR87,R,Human
CCL21,GPR87,R,Human
CXCL11,GPR87,R,Human
CCL25,GPR87,R,Human
