external_gene_name,mouse_ensembl_gene_id,human_ensembl_gene_id,hgnc_symbol
Ifna4,ENSMUSG00000070904,ENSG00000234829,IFNA17
Ifna12,ENSMUSG00000073811,ENSG00000234829,IFNA17
Ifna2,ENSMUSG00000078354,ENSG00000234829,IFNA17
Ifna16,ENSMUSG00000078355,ENSG00000234829,IFNA17
Ifna9,ENSMUSG00000095270,ENSG00000234829,IFNA17
Ifna1,ENSMUSG00000095498,ENSG00000234829,IFNA17
Ifna14,ENSMUSG00000095896,ENSG00000234829,IFNA17
Ifna15,ENSMUSG00000096011,ENSG00000234829,IFNA17
Ifna5,ENSMUSG00000096682,ENSG00000234829,IFNA17
Ifnab,ENSMUSG00000100079,ENSG00000234829,IFNA17
Ifna11,ENSMUSG00000100549,ENSG00000234829,IFNA17
Ifna7,ENSMUSG00000100713,ENSG00000234829,IFNA17
Ifna6,ENSMUSG00000101252,ENSG00000234829,IFNA17
Ifnb1,ENSMUSG00000048806,ENSG00000171855,IFNB1
Ifng,ENSMUSG00000055170,ENSG00000111537,IFNG
Il1a,ENSMUSG00000027399,ENSG00000115008,IL1A
Il1b,ENSMUSG00000027398,ENSG00000125538,IL1B
Epo,ENSMUSG00000029711,ENSG00000130427,EPO
Il2ra,ENSMUSG00000026770,ENSG00000134460,IL2RA
Jchain,ENSMUSG00000067149,ENSG00000132465,JCHAIN
Igkv15-103,ENSMUSG00000076523,ENSG00000242371,IGKV1-39
Igkv15-103,ENSMUSG00000076523,ENSG00000240382,IGKV1-17
Igkv15-103,ENSMUSG00000076523,ENSG00000241244,IGKV1D-16
Igkv15-103,ENSMUSG00000076523,ENSG00000243466,IGKV1-5
Igkv15-103,ENSMUSG00000076523,ENSG00000278857,IGKV1D-12
Igkv2-109,ENSMUSG00000105606,ENSG00000251039,IGKV2D-40
Igkv2-109,ENSMUSG00000105606,ENSG00000242534,IGKV2D-28
Igkv18-36,ENSMUSG00000076572,ENSG00000239951,IGKV3-20
Igkv18-36,ENSMUSG00000076572,ENSG00000244437,IGKV3-15
Cd4,ENSMUSG00000023274,ENSG00000010610,CD4
Cd8a,ENSMUSG00000053977,ENSG00000153563,CD8A
Trbv15,ENSMUSG00000076472,ENSG00000274752,TRBV12-3
Trbv16,ENSMUSG00000076473,ENSG00000274752,TRBV12-3
Ighv8-12,ENSMUSG00000076731,ENSG00000274576,IGHV2-70
Ighv8-13,ENSMUSG00000076733,ENSG00000274576,IGHV2-70
Ighv8-6,ENSMUSG00000094505,ENSG00000274576,IGHV2-70
Ighv8-9,ENSMUSG00000095117,ENSG00000274576,IGHV2-70
Ighv8-11,ENSMUSG00000095170,ENSG00000274576,IGHV2-70
Ighv8-4,ENSMUSG00000096355,ENSG00000274576,IGHV2-70
Ighv8-2,ENSMUSG00000102301,ENSG00000274576,IGHV2-70
Ighv8-5,ENSMUSG00000102364,ENSG00000274576,IGHV2-70
Ighv8-8,ENSMUSG00000104452,ENSG00000274576,IGHV2-70
Ighv8-12,ENSMUSG00000076731,ENSG00000211937,IGHV2-5
Ighv8-13,ENSMUSG00000076733,ENSG00000211937,IGHV2-5
Ighv8-6,ENSMUSG00000094505,ENSG00000211937,IGHV2-5
Ighv8-9,ENSMUSG00000095117,ENSG00000211937,IGHV2-5
Ighv8-11,ENSMUSG00000095170,ENSG00000211937,IGHV2-5
Ighv8-4,ENSMUSG00000096355,ENSG00000211937,IGHV2-5
Ighv8-2,ENSMUSG00000102301,ENSG00000211937,IGHV2-5
Ighv8-5,ENSMUSG00000102364,ENSG00000211937,IGHV2-5
Ighv8-8,ENSMUSG00000104452,ENSG00000211937,IGHV2-5
Pigr,ENSMUSG00000026417,ENSG00000162896,PIGR
Igkc,ENSMUSG00000076609,ENSG00000211592,IGKC
Trbc1,ENSMUSG00000076490,ENSG00000211751,TRBC1
Trbc2,ENSMUSG00000076498,ENSG00000211751,TRBC1
Ighe,ENSMUSG00000087642,ENSG00000211891,IGHE
Ighm,ENSMUSG00000076617,ENSG00000211899,IGHM
Igha,ENSMUSG00000095079,ENSG00000211895,IGHA1
Igha,ENSMUSG00000095079,ENSG00000211890,IGHA2
H2-Ea,ENSMUSG00000036322,ENSG00000204287,HLA-DRA
H2-Eb2,ENSMUSG00000067341,ENSG00000196126,HLA-DRB1
H2-Ab1,ENSMUSG00000073421,ENSG00000179344,HLA-DQB1
Col1a1,ENSMUSG00000001506,ENSG00000108821,COL1A1
Col2a1,ENSMUSG00000022483,ENSG00000139219,COL2A1
Col3a1,ENSMUSG00000026043,ENSG00000168542,COL3A1
Col4a1,ENSMUSG00000031502,ENSG00000187498,COL4A1
Cryab,ENSMUSG00000032060,ENSG00000109846,CRYAB
Apoa1,ENSMUSG00000032083,ENSG00000118137,APOA1
Apoe,ENSMUSG00000002985,ENSG00000130203,APOE
Apoa2,ENSMUSG00000005681,ENSG00000158874,APOA2
Apoc1,ENSMUSG00000040564,ENSG00000130208,APOC1
Apoc2,ENSMUSG00000002992,ENSG00000234906,APOC2
Apoc3,ENSMUSG00000032081,ENSG00000110245,APOC3
Fgb,ENSMUSG00000033831,ENSG00000171564,FGB
Fgg,ENSMUSG00000033860,ENSG00000171557,FGG
Chrna1,ENSMUSG00000027107,ENSG00000138435,CHRNA1
Gypa,ENSMUSG00000051839,ENSG00000170180,GYPA
Slc4a1,ENSMUSG00000006574,ENSG00000004939,SLC4A1
Crp,ENSMUSG00000037942,ENSG00000132693,CRP
Apcs,ENSMUSG00000026542,ENSG00000132703,APCS
C1qa,ENSMUSG00000036887,ENSG00000173372,C1QA
C1qb,ENSMUSG00000036905,ENSG00000173369,C1QB
C1qc,ENSMUSG00000036896,ENSG00000159189,C1QC
C9,ENSMUSG00000022149,ENSG00000113600,C9
Apoh,ENSMUSG00000000049,ENSG00000091583,APOH
Lrg1,ENSMUSG00000037095,ENSG00000171236,LRG1
Fn1,ENSMUSG00000026193,ENSG00000115414,FN1
Rbp4,ENSMUSG00000024990,ENSG00000138207,RBP4
Ambp,ENSMUSG00000028356,ENSG00000106927,AMBP
Orm3,ENSMUSG00000028359,ENSG00000229314,ORM1
Orm1,ENSMUSG00000039196,ENSG00000229314,ORM1
Orm2,ENSMUSG00000061540,ENSG00000229314,ORM1
Ahsg,ENSMUSG00000022868,ENSG00000145192,AHSG
Ttr,ENSMUSG00000061808,ENSG00000118271,TTR
Alb,ENSMUSG00000029368,ENSG00000163631,ALB
Afp,ENSMUSG00000054932,ENSG00000081051,AFP
Gc,ENSMUSG00000035540,ENSG00000145321,GC
Ppbp,ENSMUSG00000029372,ENSG00000163736,PPBP
Cxcl10,ENSMUSG00000034855,ENSG00000169245,CXCL10
Tfrc,ENSMUSG00000022797,ENSG00000072274,TFRC
Trf,ENSMUSG00000032554,ENSG00000091513,TF
Ltf,ENSMUSG00000032496,ENSG00000012223,LTF
Hpx,ENSMUSG00000030895,ENSG00000110169,HPX
Bglap,ENSMUSG00000074483,ENSG00000242252,BGLAP
Bglap2,ENSMUSG00000074486,ENSG00000242252,BGLAP
Bglap3,ENSMUSG00000074489,ENSG00000242252,BGLAP
Esr1,ENSMUSG00000019768,ENSG00000091831,ESR1
Ang2,ENSMUSG00000047894,ENSG00000214274,ANG
Ang5,ENSMUSG00000053961,ENSG00000214274,ANG
Ang4,ENSMUSG00000060615,ENSG00000214274,ANG
Ang,ENSMUSG00000072115,ENSG00000214274,ANG
Ang6,ENSMUSG00000072598,ENSG00000214274,ANG
F11,ENSMUSG00000031645,ENSG00000088926,F11
Klkb1,ENSMUSG00000109764,ENSG00000164344,KLKB1
Mmp1b,ENSMUSG00000041620,ENSG00000196611,MMP1
Mmp1a,ENSMUSG00000043089,ENSG00000196611,MMP1
Amh,ENSMUSG00000035262,ENSG00000104899,AMH
Slpi,ENSMUSG00000017002,ENSG00000124107,SLPI
Trgc1,ENSMUSG00000076749,ENSG00000227191,TRGC2
Trgc2,ENSMUSG00000076752,ENSG00000227191,TRGC2
Trgc3,ENSMUSG00000091682,ENSG00000227191,TRGC2
Opn1sw,ENSMUSG00000058831,ENSG00000128617,OPN1SW
Opn1mw,ENSMUSG00000031394,ENSG00000102076,OPN1LW
Opn1mw,ENSMUSG00000031394,ENSG00000268221,OPN1MW
C4bp,ENSMUSG00000026405,ENSG00000123838,C4BPA
Vtn,ENSMUSG00000017344,ENSG00000109072,VTN
Raf1,ENSMUSG00000000441,ENSG00000132155,RAF1
Pla2g1b,ENSMUSG00000029522,ENSG00000170890,PLA2G1B
Anxa1,ENSMUSG00000024659,ENSG00000135046,ANXA1
Pdgfa,ENSMUSG00000025856,ENSG00000197461,PDGFA
Rln1,ENSMUSG00000039097,ENSG00000107014,RLN2
Apob,ENSMUSG00000020609,ENSG00000084674,APOB
Clps,ENSMUSG00000024225,ENSG00000137392,CLPS
Csf2,ENSMUSG00000018916,ENSG00000164400,CSF2
Tff1,ENSMUSG00000024032,ENSG00000160182,TFF1
Prnp,ENSMUSG00000079037,ENSG00000171867,PRNP
Lcat,ENSMUSG00000035237,ENSG00000213398,LCAT
Hrg,ENSMUSG00000022877,ENSG00000113905,HRG
Mas1,ENSMUSG00000068037,ENSG00000130368,MAS1
Thy1,ENSMUSG00000032011,ENSG00000154096,THY1
A1bg,ENSMUSG00000022347,ENSG00000121410,A1BG
Cd74,ENSMUSG00000024610,ENSG00000019582,CD74
Cd3d,ENSMUSG00000032094,ENSG00000167286,CD3D
Krt1,ENSMUSG00000046834,ENSG00000167768,KRT1
S100b,ENSMUSG00000033208,ENSG00000160307,S100B
Vwf,ENSMUSG00000001930,ENSG00000110799,VWF
Shbg,ENSMUSG00000005202,ENSG00000129214,SHBG
Svs3a,ENSMUSG00000017003,ENSG00000124233,SEMG1
Semg1,ENSMUSG00000040132,ENSG00000124233,SEMG1
Svs3b,ENSMUSG00000050383,ENSG00000124233,SEMG1
Gapdh,ENSMUSG00000057666,ENSG00000111640,GAPDH
Gm3839,ENSMUSG00000097148,ENSG00000111640,GAPDH
Gm10358,ENSMUSG00000110469,ENSG00000111640,GAPDH
Igkv15-103,ENSMUSG00000076523,ENSG00000240864,IGKV1-16
Igkv15-103,ENSMUSG00000076523,ENSG00000251546,IGKV1D-39
Igkv18-36,ENSMUSG00000076572,ENSG00000241351,IGKV3-11
Trav19,ENSMUSG00000076862,ENSG00000211810,TRAV29DV5
Erbb2,ENSMUSG00000062312,ENSG00000141736,ERBB2
Wnt1,ENSMUSG00000022997,ENSG00000125084,WNT1
Ntrk1,ENSMUSG00000028072,ENSG00000198400,NTRK1
Capns1,ENSMUSG00000001794,ENSG00000126247,CAPNS1
Rln1,ENSMUSG00000039097,ENSG00000107018,RLN1
Cybb,ENSMUSG00000015340,ENSG00000165168,CYBB
Gnai2,ENSMUSG00000032562,ENSG00000114353,GNAI2
Slc4a2,ENSMUSG00000028962,ENSG00000164889,SLC4A2
Gypc,ENSMUSG00000090523,ENSG00000136732,GYPC
Ifna13,ENSMUSG00000063376,ENSG00000120235,IFNA6
Ifna4,ENSMUSG00000070904,ENSG00000120235,IFNA6
Ifna12,ENSMUSG00000073811,ENSG00000120235,IFNA6
Ifna2,ENSMUSG00000078354,ENSG00000120235,IFNA6
Ifna16,ENSMUSG00000078355,ENSG00000120235,IFNA6
Ifna9,ENSMUSG00000095270,ENSG00000120235,IFNA6
Ifna1,ENSMUSG00000095498,ENSG00000120235,IFNA6
Ifna14,ENSMUSG00000095896,ENSG00000120235,IFNA6
Ifna15,ENSMUSG00000096011,ENSG00000120235,IFNA6
Ifna5,ENSMUSG00000096682,ENSG00000120235,IFNA6
Ifnab,ENSMUSG00000100079,ENSG00000120235,IFNA6
Ifna11,ENSMUSG00000100549,ENSG00000120235,IFNA6
Ifna7,ENSMUSG00000100713,ENSG00000120235,IFNA6
Ifna6,ENSMUSG00000101252,ENSG00000120235,IFNA6
Ifna13,ENSMUSG00000063376,ENSG00000236637,IFNA4
Ifna4,ENSMUSG00000070904,ENSG00000236637,IFNA4
Ifna12,ENSMUSG00000073811,ENSG00000236637,IFNA4
Ifna2,ENSMUSG00000078354,ENSG00000236637,IFNA4
Ifna16,ENSMUSG00000078355,ENSG00000236637,IFNA4
Ifna9,ENSMUSG00000095270,ENSG00000236637,IFNA4
Ifna1,ENSMUSG00000095498,ENSG00000236637,IFNA4
Ifna14,ENSMUSG00000095896,ENSG00000236637,IFNA4
Ifna15,ENSMUSG00000096011,ENSG00000236637,IFNA4
Ifna5,ENSMUSG00000096682,ENSG00000236637,IFNA4
Ifnab,ENSMUSG00000100079,ENSG00000236637,IFNA4
Ifna11,ENSMUSG00000100549,ENSG00000236637,IFNA4
Ifna7,ENSMUSG00000100713,ENSG00000236637,IFNA4
Ifna6,ENSMUSG00000101252,ENSG00000236637,IFNA4
Ifna13,ENSMUSG00000063376,ENSG00000147885,IFNA16
Ifna4,ENSMUSG00000070904,ENSG00000147885,IFNA16
Ifna12,ENSMUSG00000073811,ENSG00000147885,IFNA16
Ifna2,ENSMUSG00000078354,ENSG00000147885,IFNA16
Ifna16,ENSMUSG00000078355,ENSG00000147885,IFNA16
Ifna9,ENSMUSG00000095270,ENSG00000147885,IFNA16
Ifna1,ENSMUSG00000095498,ENSG00000147885,IFNA16
Ifna14,ENSMUSG00000095896,ENSG00000147885,IFNA16
Ifna15,ENSMUSG00000096011,ENSG00000147885,IFNA16
Ifna5,ENSMUSG00000096682,ENSG00000147885,IFNA16
Ifnab,ENSMUSG00000100079,ENSG00000147885,IFNA16
Ifna11,ENSMUSG00000100549,ENSG00000147885,IFNA16
Ifna7,ENSMUSG00000100713,ENSG00000147885,IFNA16
Ifna6,ENSMUSG00000101252,ENSG00000147885,IFNA16
Igf1,ENSMUSG00000020053,ENSG00000017427,IGF1
Atp1a1,ENSMUSG00000033161,ENSG00000163399,ATP1A1
Atp1b1,ENSMUSG00000026576,ENSG00000143153,ATP1B1
Chgb,ENSMUSG00000027350,ENSG00000089199,CHGB
App,ENSMUSG00000022892,ENSG00000142192,APP
Apod,ENSMUSG00000022548,ENSG00000189058,APOD
Itgb3,ENSMUSG00000020689,ENSG00000259207,ITGB3
Itgb2l,ENSMUSG00000000157,ENSG00000160255,ITGB2
Itgb2,ENSMUSG00000000290,ENSG00000160255,ITGB2
S100a8,ENSMUSG00000056054,ENSG00000143546,S100A8
Inha,ENSMUSG00000032968,ENSG00000123999,INHA
Il4,ENSMUSG00000000869,ENSG00000113520,IL4
Il5,ENSMUSG00000036117,ENSG00000113525,IL5
Serpinb2,ENSMUSG00000062345,ENSG00000197632,SERPINB2
Serpine1,ENSMUSG00000037411,ENSG00000106366,SERPINE1
Prkcg,ENSMUSG00000078816,ENSG00000126583,PRKCG
Slc25a5,ENSMUSG00000016319,ENSG00000005022,SLC25A5
Serpina5,ENSMUSG00000041550,ENSG00000188488,SERPINA5
Serping1,ENSMUSG00000023224,ENSG00000149131,SERPING1
Cfi,ENSMUSG00000058952,ENSG00000205403,CFI
F13b,ENSMUSG00000026368,ENSG00000143278,F13B
Isg15,ENSMUSG00000035692,ENSG00000187608,ISG15
Alpl,ENSMUSG00000028766,ENSG00000162551,ALPL
Alppl2,ENSMUSG00000026246,ENSG00000163283,ALPP
Akp3,ENSMUSG00000036500,ENSG00000163283,ALPP
Alpi,ENSMUSG00000079440,ENSG00000163283,ALPP
Fgf1,ENSMUSG00000036585,ENSG00000113578,FGF1
Il6,ENSMUSG00000025746,ENSG00000136244,IL6
Edn1,ENSMUSG00000021367,ENSG00000078401,EDN1
Icam1,ENSMUSG00000037405,ENSG00000090339,ICAM1
Scg5,ENSMUSG00000023236,ENSG00000166922,SCG5
Reg2,ENSMUSG00000023140,ENSG00000115386,REG1A
Reg1,ENSMUSG00000059654,ENSG00000115386,REG1A
Clec3b,ENSMUSG00000025784,ENSG00000163815,CLEC3B
H2-Ab1,ENSMUSG00000073421,ENSG00000232629,HLA-DQB2
Serpina7,ENSMUSG00000031271,ENSG00000123561,SERPINA7
Itgb1,ENSMUSG00000025809,ENSG00000150093,ITGB1
Prkcb,ENSMUSG00000052889,ENSG00000166501,PRKCB
Csn2,ENSMUSG00000063157,ENSG00000135222,CSN2
Hpn,ENSMUSG00000001249,ENSG00000105707,HPN
Col5a2,ENSMUSG00000026042,ENSG00000204262,COL5A2
Gypa,ENSMUSG00000051839,ENSG00000250361,GYPB
Cd5,ENSMUSG00000024669,ENSG00000110448,CD5
Insr,ENSMUSG00000005534,ENSG00000171105,INSR
Lck,ENSMUSG00000000409,ENSG00000182866,LCK
Fyn,ENSMUSG00000019843,ENSG00000010810,FYN
Bche,ENSMUSG00000027792,ENSG00000114200,BCHE
Cck,ENSMUSG00000032532,ENSG00000187094,CCK
Gm20730,ENSMUSG00000076500,ENSG00000243238,IGKV2-30
Igkv2-137,ENSMUSG00000076501,ENSG00000243238,IGKV2-30
Igkv2-112,ENSMUSG00000076518,ENSG00000243238,IGKV2-30
Igkv7-33,ENSMUSG00000076575,ENSG00000211598,IGKV4-1
Igkv6-32,ENSMUSG00000076576,ENSG00000211598,IGKV4-1
Igkv8-30,ENSMUSG00000076577,ENSG00000211598,IGKV4-1
Igkv6-29,ENSMUSG00000076578,ENSG00000211598,IGKV4-1
Igkv8-27,ENSMUSG00000076580,ENSG00000211598,IGKV4-1
Igkv8-26,ENSMUSG00000076581,ENSG00000211598,IGKV4-1
Igkv8-24,ENSMUSG00000076583,ENSG00000211598,IGKV4-1
Igkv8-21,ENSMUSG00000076586,ENSG00000211598,IGKV4-1
Igkv6-20,ENSMUSG00000076587,ENSG00000211598,IGKV4-1
Igkv8-18,ENSMUSG00000076589,ENSG00000211598,IGKV4-1
Igkv8-16,ENSMUSG00000076591,ENSG00000211598,IGKV4-1
Igkv6-13,ENSMUSG00000076594,ENSG00000211598,IGKV4-1
Igkv8-28,ENSMUSG00000094356,ENSG00000211598,IGKV4-1
Igkv6-15,ENSMUSG00000094797,ENSG00000211598,IGKV4-1
Igkv6-25,ENSMUSG00000094930,ENSG00000211598,IGKV4-1
Igkv6-23,ENSMUSG00000095630,ENSG00000211598,IGKV4-1
Igkv6-17,ENSMUSG00000095794,ENSG00000211598,IGKV4-1
Igkv8-19,ENSMUSG00000096594,ENSG00000211598,IGKV4-1
Igkv6-14,ENSMUSG00000096844,ENSG00000211598,IGKV4-1
Igkv8-34,ENSMUSG00000104769,ENSG00000211598,IGKV4-1
Gm43218,ENSMUSG00000105432,ENSG00000211598,IGKV4-1
Igkv17-127,ENSMUSG00000076508,ENSG00000211599,IGKV5-2
Igkv17-121,ENSMUSG00000076514,ENSG00000211599,IGKV5-2
Gsn,ENSMUSG00000026879,ENSG00000148180,GSN
C2,ENSMUSG00000024371,ENSG00000166278,C2
S100a9,ENSMUSG00000056071,ENSG00000163220,S100A9
Gm5849,ENSMUSG00000096621,ENSG00000163220,S100A9
S100a6,ENSMUSG00000001025,ENSG00000197956,S100A6
Apoa4,ENSMUSG00000032080,ENSG00000110244,APOA4
Cd2,ENSMUSG00000027863,ENSG00000116824,CD2
Eno1b,ENSMUSG00000059040,ENSG00000074800,ENO1
Eno1,ENSMUSG00000063524,ENSG00000074800,ENO1
Fcer2a,ENSMUSG00000005540,ENSG00000104921,FCER2
Gpi1,ENSMUSG00000036427,ENSG00000105220,GPI
Itgav,ENSMUSG00000027087,ENSG00000138448,ITGAV
Crh,ENSMUSG00000049796,ENSG00000147571,CRH
Lpl,ENSMUSG00000015568,ENSG00000175445,LPL
Serpine2,ENSMUSG00000026249,ENSG00000135919,SERPINE2
Lipf,ENSMUSG00000024768,ENSG00000182333,LIPF
Th,ENSMUSG00000000214,ENSG00000180176,TH
Nefl,ENSMUSG00000022055,ENSG00000277586,NEFL
Tpo,ENSMUSG00000020673,ENSG00000115705,TPO
Thbd,ENSMUSG00000074743,ENSG00000178726,THBD
Pros1,ENSMUSG00000022912,ENSG00000184500,PROS1
P4hb,ENSMUSG00000025130,ENSG00000185624,P4HB
Klk1b16,ENSMUSG00000038968,ENSG00000142515,KLK3
Klk1b11,ENSMUSG00000044485,ENSG00000142515,KLK3
Klk1b26,ENSMUSG00000053719,ENSG00000142515,KLK3
Klk1b9,ENSMUSG00000059042,ENSG00000142515,KLK3
Klk1b22,ENSMUSG00000060177,ENSG00000142515,KLK3
Klk1b8,ENSMUSG00000063089,ENSG00000142515,KLK3
Klk1b1,ENSMUSG00000063133,ENSG00000142515,KLK3
Klk1b27,ENSMUSG00000063177,ENSG00000142515,KLK3
Klk1b24,ENSMUSG00000063713,ENSG00000142515,KLK3
Klk1,ENSMUSG00000063903,ENSG00000142515,KLK3
Klk1b5,ENSMUSG00000066512,ENSG00000142515,KLK3
Klk1b4,ENSMUSG00000066513,ENSG00000142515,KLK3
Klk1b3,ENSMUSG00000066515,ENSG00000142515,KLK3
Klk1b21,ENSMUSG00000066516,ENSG00000142515,KLK3
Asgr1,ENSMUSG00000020884,ENSG00000141505,ASGR1
Asgr2,ENSMUSG00000040963,ENSG00000161944,ASGR2
Fes,ENSMUSG00000053158,ENSG00000182511,FES
Csf1r,ENSMUSG00000024621,ENSG00000182578,CSF1R
Ctsd,ENSMUSG00000007891,ENSG00000117984,CTSD
Anxa2,ENSMUSG00000032231,ENSG00000182718,ANXA2
C8a,ENSMUSG00000035031,ENSG00000157131,C8A
C8b,ENSMUSG00000029656,ENSG00000021852,C8B
Gp1ba,ENSMUSG00000050675,ENSG00000185245,GP1BA
C8g,ENSMUSG00000015083,ENSG00000176919,C8G
Try5,ENSMUSG00000036938,ENSG00000204983,PRSS1
Try4,ENSMUSG00000054106,ENSG00000204983,PRSS1
Prss2,ENSMUSG00000057163,ENSG00000204983,PRSS1
Gm5771,ENSMUSG00000058119,ENSG00000204983,PRSS1
Prss1,ENSMUSG00000062751,ENSG00000204983,PRSS1
Gm10334,ENSMUSG00000071517,ENSG00000204983,PRSS1
Prss3,ENSMUSG00000071519,ENSG00000204983,PRSS1
Try10,ENSMUSG00000071521,ENSG00000204983,PRSS1
Try5,ENSMUSG00000036938,ENSG00000275896,PRSS2
Try4,ENSMUSG00000054106,ENSG00000275896,PRSS2
Prss2,ENSMUSG00000057163,ENSG00000275896,PRSS2
Gm5771,ENSMUSG00000058119,ENSG00000275896,PRSS2
Prss1,ENSMUSG00000062751,ENSG00000275896,PRSS2
Gm10334,ENSMUSG00000071517,ENSG00000275896,PRSS2
Prss3,ENSMUSG00000071519,ENSG00000275896,PRSS2
Try10,ENSMUSG00000071521,ENSG00000275896,PRSS2
Grp,ENSMUSG00000024517,ENSG00000134443,GRP
Csn3,ENSMUSG00000001622,ENSG00000171209,CSN3
Chrng,ENSMUSG00000026253,ENSG00000196811,CHRNG
Adrb2,ENSMUSG00000045730,ENSG00000169252,ADRB2
Dcn,ENSMUSG00000019929,ENSG00000011465,DCN
Psap,ENSMUSG00000004207,ENSG00000197746,PSAP
Cd3e,ENSMUSG00000032093,ENSG00000198851,CD3E
Eprs,ENSMUSG00000026615,ENSG00000136628,EPRS1
Ctsb,ENSMUSG00000021939,ENSG00000164733,CTSB
Hsp90aa1,ENSMUSG00000021270,ENSG00000080824,HSP90AA1
Umod,ENSMUSG00000030963,ENSG00000169344,UMOD
Lamb1,ENSMUSG00000002900,ENSG00000091136,LAMB1
Yes1,ENSMUSG00000014932,ENSG00000176105,YES1
Lyn,ENSMUSG00000042228,ENSG00000254087,LYN
Ret,ENSMUSG00000030110,ENSG00000165731,RET
Sftpb,ENSMUSG00000056370,ENSG00000168878,SFTPB
Thbs1,ENSMUSG00000040152,ENSG00000137801,THBS1
Rnase1,ENSMUSG00000035896,ENSG00000129538,RNASE1
Gjb1,ENSMUSG00000047797,ENSG00000169562,GJB1
Igf1r,ENSMUSG00000005533,ENSG00000140443,IGF1R
Rho,ENSMUSG00000030324,ENSG00000163914,RHO
Msmb,ENSMUSG00000021907,ENSG00000263639,MSMB
Col1a2,ENSMUSG00000029661,ENSG00000164692,COL1A2
Rhoc,ENSMUSG00000002233,ENSG00000155366,RHOC
Ngfr,ENSMUSG00000000120,ENSG00000064300,NGFR
Chrm2,ENSMUSG00000045613,ENSG00000181072,CHRM2
Chrm4,ENSMUSG00000040495,ENSG00000180720,CHRM4
Cd55,ENSMUSG00000026399,ENSG00000196352,CD55
Cd55b,ENSMUSG00000026401,ENSG00000196352,CD55
Abcb1b,ENSMUSG00000028970,ENSG00000085563,ABCB1
Abcb1a,ENSMUSG00000040584,ENSG00000085563,ABCB1
Serpina6,ENSMUSG00000060807,ENSG00000170099,SERPINA6
Slc3a2,ENSMUSG00000010095,ENSG00000168003,SLC3A2
Cela2a,ENSMUSG00000058579,ENSG00000142615,CELA2A
Cela2a,ENSMUSG00000058579,ENSG00000215704,CELA2B
Hsp90ab1,ENSMUSG00000023944,ENSG00000096384,HSP90AB1
Mmp2,ENSMUSG00000031740,ENSG00000087245,MMP2
Mmp3,ENSMUSG00000043613,ENSG00000149968,MMP3
Sod3,ENSMUSG00000072941,ENSG00000109610,SOD3
Ctsg,ENSMUSG00000040314,ENSG00000100448,CTSG
Mme,ENSMUSG00000027820,ENSG00000196549,MME
Inhba,ENSMUSG00000041324,ENSG00000122641,INHBA
Mgp,ENSMUSG00000030218,ENSG00000111341,MGP
Itga2b,ENSMUSG00000034664,ENSG00000005961,ITGA2B
5430401F13Rik,ENSMUSG00000094113,ENSG00000198670,LPA
Gm6619,ENSMUSG00000095577,ENSG00000198670,LPA
Cd14,ENSMUSG00000051439,ENSG00000170458,CD14
Col4a2,ENSMUSG00000031503,ENSG00000134871,COL4A2
Ptprc,ENSMUSG00000026395,ENSG00000081237,PTPRC
Met,ENSMUSG00000009376,ENSG00000105976,MET
Meltf,ENSMUSG00000022780,ENSG00000163975,MELTF
Adrb1,ENSMUSG00000035283,ENSG00000043591,ADRB1
Fgf4,ENSMUSG00000050917,ENSG00000075388,FGF4
Hck,ENSMUSG00000003283,ENSG00000101336,HCK
Fcgr4,ENSMUSG00000059089,ENSG00000203747,FCGR3A
Itga5,ENSMUSG00000000555,ENSG00000161638,ITGA5
Vim,ENSMUSG00000026728,ENSG00000026025,VIM
Serpinf2,ENSMUSG00000038224,ENSG00000167711,SERPINF2
Il3,ENSMUSG00000018914,ENSG00000164399,IL3
F7,ENSMUSG00000031443,ENSG00000057593,F7
Gnai3,ENSMUSG00000000001,ENSG00000065135,GNAI3
Igfbp1,ENSMUSG00000020429,ENSG00000146678,IGFBP1
Rpsa,ENSMUSG00000032518,ENSG00000168028,RPSA
Il6ra,ENSMUSG00000027947,ENSG00000160712,IL6R
Htr1a,ENSMUSG00000021721,ENSG00000178394,HTR1A
Abhd2,ENSMUSG00000039202,ENSG00000140526,ABHD2
Chrm5,ENSMUSG00000074939,ENSG00000184984,CHRM5
Adra2a,ENSMUSG00000033717,ENSG00000150594,ADRA2A
Ros1,ENSMUSG00000019893,ENSG00000047936,ROS1
Nmb,ENSMUSG00000025723,ENSG00000197696,NMB
Cd63,ENSMUSG00000025351,ENSG00000135404,CD63
Pkhd1,ENSMUSG00000043760,ENSG00000170927,PKHD1
Fgf2,ENSMUSG00000037225,ENSG00000138685,FGF2
Eno2,ENSMUSG00000004267,ENSG00000111674,ENO2
Slc10a3,ENSMUSG00000032806,ENSG00000126903,SLC10A3
Dbh,ENSMUSG00000000889,ENSG00000123454,DBH
Gstp2,ENSMUSG00000038155,ENSG00000084207,GSTP1
Gstp1,ENSMUSG00000060803,ENSG00000084207,GSTP1
Mmp7,ENSMUSG00000018623,ENSG00000137673,MMP7
Cd48,ENSMUSG00000015355,ENSG00000117091,CD48
Vil1,ENSMUSG00000026175,ENSG00000127831,VIL1
Lgals1,ENSMUSG00000068220,ENSG00000100097,LGALS1
Qdpr,ENSMUSG00000015806,ENSG00000151552,QDPR
Lcn11,ENSMUSG00000069080,ENSG00000122133,PAEP
